time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour
1572014936,3c0c4b,48.90675690214513,11.22043810392681,222.2404034204987,0.1326288823521481,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014935.829,1572014935.982,1572012000
1572014937,3c0c4b,48.90913106627383,11.22043810392681,222.2404034204987,0.1326288823521481,0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014936.746,1572014936.994,1572012000
1572014938,3c0c4b,48.90992245431674,11.22043810392681,222.2404034204987,0.1326288823521481,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014937.349,1572014937.992,1572012000
1572014939,3c0c4b,48.90992245431674,11.22043810392681,222.2404034204987,0.1326288823521481,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014937.349,1572014938.987,1572012000
1572014940,3c0c4b,48.91490354376324,11.22043810392681,222.2404034204987,0.1326288823521481,0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014939.808,1572014939.983,1572012000
1572014941,3c0c4b,48.91671752929688,11.22049184945913,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014940.79,1572014940.986,1572012000
1572014942,3c0c4b,48.91909790039062,11.22049184945913,222.2404034204987,0.1326288823521481,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014941.936,1572014941.991,1572012000
1572014943,3c0c4b,48.92030360335011,11.22051038240132,222.2404034204987,0.1326288823521481,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014942.497,1572014942.998,1572012000
1572014944,3c0c4b,48.92030360335011,11.22051038240132,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014942.497,1572014943.962,1572012000
1572014945,3c0c4b,48.92030360335011,11.22051038240132,221.725960801981,0.1329366048740073,0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014942.497,1572014944.969,1572012000
1572014946,3c0c4b,48.92765885692531,11.22051038240132,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014945.922,1572014945.996,1572012000
1572014947,3c0c4b,48.92905542405985,11.22051038240132,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014946.846,1572014946.994,1572012000
1572014948,3c0c4b,48.93082440909693,11.22051038240132,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014947.782,1572014947.998,1572012000
1572014949,3c0c4b,48.93245373742055,11.22051038240132,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014948.602,1572014948.829,1572012000
1572014950,3c0c4b,48.93543308064089,11.22058266087582,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014949.974,1572014949.995,1572012000
1572014951,3c0c4b,48.93622446868379,11.22058266087582,222.2404034204987,0.1326288823521481,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014950.62,1572014950.994,1572012000
1572014952,3c0c4b,48.93622446868379,11.22058266087582,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014950.62,1572014952,1572012000
1572014953,3c0c4b,48.94022796113612,11.22058266087582,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014952.465,1572014952.973,1572012000
1572014954,3c0c4b,48.94260212526483,11.22058266087582,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014953.623,1572014953.938,1572012000
1572014955,3c0c4b,48.94344006554555,11.22058266087582,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014954.196,1572014954.999,1572012000
1572014956,3c0c4b,48.94758321471133,11.22058266087582,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014955.979,1572014955.979,1572012000
1572014957,3c0c4b,48.94837460275424,11.22058266087582,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014956.572,1572014956.995,1572012000
1572014958,3c0c4b,48.95018005371094,11.22063269981971,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014957.567,1572014957.993,1572012000
1572014959,3c0c4b,48.95018005371094,11.22063269981971,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014957.567,1572014958.933,1572012000
1572014960,3c0c4b,48.95416259765625,11.22063269981971,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014959.576,1572014959.984,1572012000
1572014961,3c0c4b,48.95672607421875,11.22063269981971,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014960.776,1572014960.886,1572012000
1572014962,3c0c4b,48.95856954283633,11.22065493935033,222.2404034204987,0.1326288823521481,-0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014961.681,1572014961.997,1572012000
1572014963,3c0c4b,48.95856954283633,11.22065493935033,222.2404034204987,0.1326288823521481,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014961.681,1572014962.952,1572012000
1572014964,3c0c4b,48.96257303528866,11.22065493935033,222.2404034204987,0.1326288823521481,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014963.769,1572014963.971,1572012000
1572014965,3c0c4b,48.96336442333156,11.22065493935033,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014964.2,1572014964.993,1572012000
1572014966,3c0c4b,48.96671618445445,11.22065493935033,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014965.574,1572014965.805,1572012000
1572014967,3c0c4b,48.96853637695312,11.220703125,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014966.731,1572014966.999,1572012000
1572014968,3c0c4b,48.96931457519531,11.220703125,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014967.222,1572014967.98,1572012000
1572014969,3c0c4b,48.97211624404131,11.22072721782483,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014968.769,1572014968.993,1572012000
1572014970,3c0c4b,48.97532834845074,11.22072721782483,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014969.999,1572014969.999,1572012000
1572014971,3c0c4b,48.97611973649364,11.22072721782483,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014970.684,1572014970.986,1572012000
1572014972,3c0c4b,48.97611973649364,11.22072721782483,221.725960801981,0.1329366048740073,0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014970.684,1572014971.984,1572012000
1572014973,3c0c4b,48.98007667670815,11.22072721782483,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014972.741,1572014973,1572012000
1572014974,3c0c4b,48.98222351074219,11.22077355018029,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014973.546,1572014973.98,1572012000
1572014975,3c0c4b,48.98222351074219,11.22077355018029,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014973.546,1572014974.986,1572012000
1572014976,3c0c4b,48.98524475097656,11.22077355018029,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014975.084,1572014975.999,1572012000
1572014977,3c0c4b,48.98922729492188,11.22077355018029,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014976.972,1572014976.997,1572012000
1572014978,3c0c4b,48.99138887049788,11.22079949629934,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014977.982,1572014977.996,1572012000
1572014979,3c0c4b,48.99278543763241,11.22079949629934,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014978.956,1572014978.981,1572012000
1572014980,3c0c4b,48.99278543763241,11.22079949629934,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014978.956,1572014979.929,1572012000
1572014981,3c0c4b,48.9969285867982,11.22079949629934,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014980.879,1572014981,1572012000
1572014982,3c0c4b,48.99874877929688,11.22084397536058,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014981.923,1572014981.985,1572012000
1572014983,3c0c4b,48.99952697753906,11.22084397536058,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014982.339,1572014982.999,1572012000
1572014984,3c0c4b,49.00273132324219,11.22084397536058,220.6988743272949,0.2671112560567883,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014983.847,1572014983.994,1572012000
1572014985,3c0c4b,49.00488901946504,11.22087177477385,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014984.971,1572014984.996,1572012000
1572014986,3c0c4b,49.00488901946504,11.22087177477385,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014984.971,1572014985.977,1572012000
1572014987,3c0c4b,49.00884595967955,11.22087177477385,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014986.871,1572014986.978,1572012000
1572014988,3c0c4b,49.00884595967955,11.22087177477385,220.6970755842671,0.1335563537059256,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014986.871,1572014987.999,1572012000
1572014989,3c0c4b,49.01182530289989,11.22087177477385,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014988.563,1572014989,1572012000
1572014990,3c0c4b,49.01303100585938,11.22091440054086,220.6970755842671,0.1335563537059256,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014989.169,1572014989.998,1572012000
1572014991,3c0c4b,49.01618957519531,11.22091440054086,221.2115181898889,0.1332457586556872,-0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014990.757,1572014990.998,1572012000
1572014992,3c0c4b,49.01618957519531,11.22091440054086,221.2115181898889,0.1332457586556872,-0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014990.757,1572014991.986,1572012000
1572014993,3c0c4b,49.01918055647511,11.22094405324835,221.2115181898889,0.1332457586556872,-0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014992.17,1572014992.928,1572012000
1572014994,3c0c4b,49.02234610864672,11.22094405324835,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014993.981,1572014993.989,1572012000
1572014995,3c0c4b,49.02234610864672,11.22094405324835,221.2115181898889,0.1332457586556872,-0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014993.981,1572014994.991,1572012000
1572014996,3c0c4b,49.02630304886123,11.22094405324835,221.2115181898889,0.1332457586556872,-0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014995.659,1572014995.986,1572012000
1572014997,3c0c4b,49.02891540527344,11.22098482572115,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014996.998,1572014996.998,1572012000
1572014998,3c0c4b,49.030517578125,11.22098482572115,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014997.868,1572014997.96,1572012000
1572014999,3c0c4b,49.030517578125,11.22098482572115,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014997.868,1572014998.983,1572012000
1572015000,3c0c4b,49.030517578125,11.22098482572115,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572014997.868,1572014999.996,1572012000
1572015001,3c0c4b,49.03663764565677,11.22101633172286,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015000.805,1572015000.988,1572012000
1572015002,3c0c4b,49.03663764565677,11.22101633172286,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015000.805,1572015001.973,1572012000
1572015003,3c0c4b,49.04045492915784,11.22101633172286,221.21331274985,0.2664900760584054,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015002.88,1572015002.986,1572012000
1572015004,3c0c4b,49.0426025390625,11.22105525090144,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015003.882,1572015003.993,1572012000
1572015005,3c0c4b,49.0426025390625,11.22105525090144,221.21331274985,0.2664900760584054,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015003.882,1572015004.984,1572012000
1572015006,3c0c4b,49.0426025390625,11.22105525090144,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015003.882,1572015005.954,1572012000
1572015007,3c0c4b,49.0426025390625,11.22105525090144,221.2115181898889,0.1332457586556872,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015003.882,1572015006.996,1572012000
1572015008,3c0c4b,49.05013779462394,11.22108861019737,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015007.855,1572015007.966,1572012000
1572015009,3c0c4b,49.05013779462394,11.22108861019737,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015007.855,1572015008.978,1572012000
1572015010,3c0c4b,49.053955078125,11.22108861019737,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015009.615,1572015009.974,1572012000
1572015011,3c0c4b,49.053955078125,11.22108861019737,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015009.615,1572015010.988,1572012000
1572015012,3c0c4b,49.05795857057733,11.22108861019737,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015011.965,1572015011.996,1572012000
1572015013,3c0c4b,49.05912780761719,11.22112567608173,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015012.309,1572015012.999,1572012000
1572015014,3c0c4b,49.05912780761719,11.22112567608173,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015012.309,1572015013.956,1572012000
1572015015,3c0c4b,49.06388854980469,11.22112567608173,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015014.661,1572015014.992,1572012000
1572015016,3c0c4b,49.06605865995763,11.22116088867188,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015015.674,1572015015.978,1572012000
1572015017,3c0c4b,49.06605865995763,11.22116088867188,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015015.674,1572015016.983,1572012000
1572015018,3c0c4b,49.07006215240995,11.22116088867188,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015017.657,1572015017.973,1572012000
1572015019,3c0c4b,49.07164492849576,11.22116088867188,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015018.537,1572015018.993,1572012000
1572015020,3c0c4b,49.07401909262447,11.22116088867188,221.7277511982861,0.2658717785036032,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015019.62,1572015019.992,1572012000
1572015021,3c0c4b,49.07583618164062,11.22119610126202,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015020.732,1572015020.996,1572012000
1572015022,3c0c4b,49.07583618164062,11.22119610126202,221.725960801981,0.1329366048740073,-0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015020.732,1572015021.988,1572012000
1572015023,3c0c4b,49.08000183105469,11.22119610126202,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015022.714,1572015022.972,1572012000
1572015024,3c0c4b,49.08183986857786,11.22123316714638,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015023.977,1572015023.977,1572012000
1572015025,3c0c4b,49.08263125662076,11.22123316714638,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015024.177,1572015024.996,1572012000
1572015026,3c0c4b,49.08579680879237,11.22123316714638,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015025.697,1572015025.975,1572012000
1572015027,3c0c4b,49.08579680879237,11.22123316714638,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015025.697,1572015026.992,1572012000
1572015028,3c0c4b,49.08993995795815,11.22123316714638,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015027.71,1572015027.986,1572012000
1572015029,3c0c4b,49.09176635742188,11.22126652644231,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015028.813,1572015028.925,1572012000
1572015030,3c0c4b,49.09254455566406,11.22126652644231,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015029.205,1572015029.986,1572012000
1572015031,3c0c4b,49.09652709960938,11.22126652644231,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015030.985,1572015030.985,1572012000
1572015032,3c0c4b,49.09812927246094,11.22126652644231,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015031.973,1572015031.989,1572012000
1572015033,3c0c4b,49.10032110699152,11.22130544562089,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015032.789,1572015032.987,1572012000
1572015034,3c0c4b,49.10032110699152,11.22130544562089,221.725960801981,0.1329366048740073,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015032.789,1572015033.953,1572012000
1572015035,3c0c4b,49.10330045021186,11.22130544562089,221.7277511982861,0.2658717785036032,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015034.547,1572015034.987,1572012000
1572015036,3c0c4b,49.10549926757812,11.22133695162259,221.7277511982861,0.2658717785036032,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015035.643,1572015035.988,1572012000
1572015037,3c0c4b,49.10549926757812,11.22133695162259,221.7277511982861,0.2658717785036032,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015035.643,1572015036.994,1572012000
1572015038,3c0c4b,49.11026000976562,11.22133695162259,221.7277511982861,0.2658717785036032,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015037.94,1572015037.999,1572012000
1572015039,3c0c4b,49.11026000976562,11.22133695162259,221.7277511982861,0.2658717785036032,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015037.94,1572015038.932,1572012000
1572015040,3c0c4b,49.11328125,11.22133695162259,221.7277511982861,0.2658717785036032,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015039.518,1572015039.995,1572012000
1572015041,3c0c4b,49.11545058428231,11.22137772409539,221.7277511982861,0.2658717785036032,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015040.558,1572015040.939,1572012000
1572015042,3c0c4b,49.11768509169756,11.22137772409539,221.7277511982861,0.2658717785036032,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015041.755,1572015041.974,1572012000
1572015043,3c0c4b,49.11926786778336,11.22137772409539,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015042.677,1572015042.986,1572012000
1572015044,3c0c4b,49.12060546875,11.22140737680288,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015043.016,1572015043.941,1572012000
1572015045,3c0c4b,49.12380981445312,11.22140737680288,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015044.721,1572015044.997,1572012000
1572015046,3c0c4b,49.1256455243644,11.2214500025699,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015045.746,1572015045.97,1572012000
1572015047,3c0c4b,49.12801968849311,11.2214500025699,222.2404034204987,0.1326288823521481,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015046.784,1572015046.97,1572012000
1572015048,3c0c4b,49.12978867353019,11.2214500025699,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015047.836,1572015047.98,1572012000
1572015049,3c0c4b,49.13202318094545,11.2214500025699,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015048.864,1572015048.963,1572012000
1572015050,3c0c4b,49.13401794433594,11.22147780198317,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015049.892,1572015049.996,1572012000
1572015051,3c0c4b,49.13401794433594,11.22147780198317,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015050.132,1572015051,1572012000
1572015052,3c0c4b,49.13735961914062,11.22147780198317,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015051.511,1572015051.992,1572012000
1572015053,3c0c4b,49.14056396484375,11.22147780198317,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015052.999,1572015052.999,1572012000
1572015054,3c0c4b,49.14240432997881,11.22152228104441,222.2421896724234,0.2652563433759863,0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015053.992,1572015053.992,1572012000
1572015055,3c0c4b,49.14398710606461,11.22152228104441,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015054.988,1572015054.999,1572012000
1572015056,3c0c4b,49.14518737792969,11.22154822716346,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015055.563,1572015055.999,1572012000
1572015057,3c0c4b,49.14839172363281,11.22154822716346,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015056.973,1572015056.973,1572012000
1572015058,3c0c4b,49.14839172363281,11.22154822716346,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015057.162,1572015057.978,1572012000
1572015059,3c0c4b,49.15255737304688,11.22154822716346,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015058.981,1572015058.981,1572012000
1572015060,3c0c4b,49.15333557128906,11.22154822716346,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015059.567,1572015059.992,1572012000
1572015061,3c0c4b,49.15436825509799,11.22159455951891,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015060.106,1572015060.999,1572012000
1572015062,3c0c4b,49.157958984375,11.22161865234375,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015061.99,1572015061.99,1572012000
1572015063,3c0c4b,49.157958984375,11.22161865234375,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015062.022,1572015062.946,1572012000
1572015064,3c0c4b,49.16212463378906,11.22161865234375,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015063.908,1572015063.984,1572012000
1572015065,3c0c4b,49.16290283203125,11.22161865234375,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015064.402,1572015064.997,1572012000
1572015066,3c0c4b,49.16596984863281,11.22161865234375,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015065.949,1572015065.999,1572012000
1572015067,3c0c4b,49.16810116525424,11.22166683799342,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015066.943,1572015066.987,1572012000
1572015068,3c0c4b,49.16893910553495,11.22166683799342,222.7566281720839,0.2646437508440618,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015067.545,1572015067.976,1572012000
1572015069,3c0c4b,49.17191844875529,11.22166683799342,222.7566281720839,0.2646437508440618,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015068.901,1572015068.993,1572012000
1572015070,3c0c4b,49.17411804199219,11.22168907752404,222.2421896724234,0.2652563433759863,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015069.923,1572015070,1572012000
1572015071,3c0c4b,49.17411804199219,11.22168907752404,222.7548460453973,0.1323225811738306,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015070.021,1572015070.983,1572012000
1572015072,3c0c4b,49.17411804199219,11.22168907752404,222.754252,0,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015070.021,1572015071.997,1572012000
1572015073,3c0c4b,49.17411804199219,11.22168907752404,222.2404034204987,359.8673711176478,-0.32512,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015070.021,1572015072.985,1572012000
1572015074,3c0c4b,49.18150820974576,11.22166683799342,222.2451667270609,359.6021190381654,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015073.575,1572015073.989,1572012000
1572015075,3c0c4b,49.18150820974576,11.22166683799342,222.2546930339273,359.3368840128864,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015073.575,1572015074.992,1572012000
1572015076,3c0c4b,49.18551170219809,11.22159455951891,222.2546930339273,359.3368840128864,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015075.527,1572015075.997,1572012000
1572015077,3c0c4b,49.18830871582031,11.22147780198317,222.2993421555504,358.6739456232951,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015076.968,1572015076.994,1572012000
1572015078,3c0c4b,49.18830871582031,11.22147780198317,222.3255321335641,358.4088597288054,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015076.968,1572015077.966,1572012000
1572015079,3c0c4b,49.19188935877913,11.22130544562089,222.3564799487245,358.1438419525512,0,LFO7B,false,false,false,6463,7315.200000000001,7635.240000000001,1572015078.85,1572015078.994,1572012000
